=== BAI 6 - UOC LUONG GOC ROLL / PITCH / YAW ===
Cam bien: MPU6500 | 100Hz | Kalman Filter
Time_ms,Roll_Accel,Pitch_Accel,Roll_Gyro,Pitch_Gyro,Yaw_Gyro,Roll_KF,Pitch_KF,Yaw_KF
3640,13.63,-0.31,14.51,-0.02,0.03,14.35,-0.03,0.03
3650,14.40,0.26,14.74,-0.02,0.03,14.57,-0.02,0.03
3660,14.20,0.39,14.97,-0.02,0.03,14.77,-0.01,0.03
3670,14.43,0.72,15.19,-0.02,0.03,14.98,0.02,0.03
3680,14.85,1.64,15.42,-0.02,0.03,15.19,0.07,0.03
3690,15.01,-0.36,15.64,-0.02,0.03,15.40,0.05,0.03
3700,15.23,0.11,15.87,-0.02,0.03,15.61,0.06,0.03
3710,15.10,0.02,16.09,-0.02,0.03,15.81,0.06,0.03
3720,16.59,-0.60,16.32,-0.02,0.03,16.06,0.04,0.03
3730,16.78,-0.19,16.54,-0.02,0.03,16.29,0.03,0.03
3740,16.69,-1.39,16.77,-0.02,0.03,16.52,-0.01,0.03
3750,16.95,-0.07,16.99,-0.02,0.03,16.75,-0.01,0.03
3760,16.41,0.37,17.22,-0.02,0.03,16.96,0.00,0.03
3770,17.65,0.40,17.44,-0.02,0.03,17.20,0.01,0.03
3780,17.82,0.24,17.67,-0.02,0.03,17.43,0.02,0.03
3790,18.22,-0.68,17.89,-0.02,0.03,17.67,-0.00,0.03
3800,18.02,0.94,18.12,-0.02,0.03,17.90,0.03,0.03
3810,18.58,0.64,18.34,-0.02,0.03,18.14,0.05,0.03
3820,17.54,-0.03,18.57,-0.02,0.03,18.34,0.05,0.03
3830,18.63,0.20,18.80,-0.02,0.03,18.56,0.05,0.03
3840,19.18,-0.57,19.02,-0.02,0.03,18.80,0.03,0.03
3850,19.40,0.31,19.24,-0.02,0.03,19.03,0.04,0.03
3860,19.33,-0.74,19.47,-0.02,0.04,19.26,0.02,0.04
3870,20.45,0.19,19.69,-0.02,0.04,19.51,0.02,0.04
3880,18.79,0.52,19.92,-0.02,0.04,19.71,0.04,0.04
3890,19.44,0.55,20.14,-0.02,0.04,19.92,0.05,0.04
3900,19.50,0.60,20.37,-0.02,0.04,20.12,0.07,0.04
3910,19.94,0.30,20.60,-0.02,0.04,20.33,0.08,0.04
3920,20.71,0.05,20.82,-0.02,0.04,20.56,0.08,0.04
3930,20.15,-1.02,21.05,-0.02,0.04,20.77,0.05,0.04
3940,20.89,1.30,21.27,-0.02,0.04,20.99,0.08,0.04
3950,20.70,0.12,21.49,-0.02,0.04,21.19,0.09,0.04
3960,21.75,0.09,21.72,-0.02,0.04,21.42,0.09,0.04
3970,22.17,-0.33,21.94,-0.02,0.04,21.66,0.08,0.04
3980,22.83,0.23,22.17,-0.02,0.04,21.92,0.08,0.04
3990,21.67,-0.68,22.39,-0.02,0.04,22.12,0.06,0.04
4000,23.14,0.64,22.62,-0.02,0.04,22.37,0.08,0.04
4010,23.36,0.90,22.84,-0.02,0.04,22.62,0.10,0.04
4020,21.08,0.04,23.07,-0.02,0.04,22.79,0.10,0.04
4030,22.58,-0.28,23.29,-0.02,0.04,23.00,0.09,0.04
4040,22.06,0.18,23.52,-0.02,0.04,23.19,0.10,0.04
4050,22.17,-1.36,23.74,-0.02,0.04,23.37,0.05,0.04
4060,23.87,0.38,23.97,-0.02,0.04,23.60,0.06,0.04
4070,23.82,-0.06,24.19,-0.02,0.04,23.82,0.06,0.04
4080,23.16,-0.69,24.42,-0.02,0.04,24.02,0.04,0.04
4090,23.64,-1.12,24.64,-0.02,0.04,24.22,0.00,0.04
4100,26.39,0.13,24.87,-0.02,0.04,24.50,0.00,0.04
4110,24.97,0.04,25.09,-0.02,0.05,24.74,0.01,0.05
4120,24.05,-0.31,25.32,-0.02,0.05,24.93,-0.00,0.05
4130,25.85,-0.65,25.54,-0.02,0.05,25.17,-0.02,0.05
4140,24.34,0.20,25.77,-0.02,0.05,25.37,-0.01,0.05
4150,26.34,0.06,25.99,-0.02,0.05,25.61,-0.01,0.05
4160,25.46,-0.28,26.22,-0.02,0.05,25.82,-0.02,0.05
4170,27.23,-0.82,26.44,-0.02,0.05,26.08,-0.05,0.05
4180,27.34,-1.31,26.67,-0.02,0.05,26.34,-0.09,0.05
4190,27.86,0.43,26.90,-0.02,0.05,26.60,-0.07,0.05
4200,26.03,-0.21,27.12,-0.02,0.05,26.80,-0.08,0.05
4210,25.84,-0.47,27.34,-0.02,0.05,26.99,-0.09,0.05
4220,27.58,0.87,27.57,-0.02,0.05,27.22,-0.06,0.05
4230,28.37,-0.39,27.79,-0.02,0.05,27.47,-0.07,0.05
4240,28.79,0.03,28.02,-0.02,0.05,27.73,-0.07,0.05
4250,30.03,1.02,28.25,-0.02,0.05,28.02,-0.04,0.05
4260,28.63,-0.14,28.47,-0.02,0.05,28.25,-0.04,0.05
4270,29.37,0.18,28.70,-0.02,0.05,28.50,-0.04,0.05
4280,28.05,0.40,28.92,-0.02,0.05,28.71,-0.02,0.05
4290,27.78,-0.63,29.15,-0.02,0.05,28.90,-0.04,0.05
4300,28.61,0.49,29.37,-0.02,0.05,29.11,-0.03,0.05
4310,30.20,-0.90,29.60,-0.02,0.05,29.36,-0.05,0.05
4320,30.41,0.39,29.82,-0.02,0.05,29.61,-0.04,0.05
4330,28.85,-0.17,30.05,-0.02,0.05,29.80,-0.04,0.05
4340,30.88,-0.43,30.27,-0.02,0.05,30.05,-0.06,0.05
4350,32.02,-0.80,30.50,-0.02,0.05,30.33,-0.08,0.05
4360,30.97,0.15,30.72,-0.02,0.05,30.57,-0.07,0.05
4370,31.78,-0.46,30.95,-0.02,0.05,30.83,-0.08,0.05
4380,30.92,-0.65,31.17,-0.02,0.05,31.05,-0.10,0.05
4390,31.79,-0.52,31.40,-0.02,0.05,31.29,-0.11,0.05
4400,31.53,-0.14,31.63,-0.01,0.05,31.52,-0.11,0.05
4410,31.76,0.56,31.85,-0.01,0.05,31.74,-0.09,0.05
4420,32.78,0.40,32.08,-0.01,0.05,31.99,-0.08,0.05
4430,32.37,-0.19,32.30,-0.01,0.05,32.22,-0.08,0.05
4440,32.46,0.04,32.52,-0.01,0.05,32.45,-0.08,0.05
4450,33.00,0.23,32.75,-0.01,0.05,32.68,-0.07,0.05
4460,33.50,0.09,32.98,-0.01,0.05,32.93,-0.07,0.05
4470,33.69,-0.14,33.20,-0.01,0.05,33.17,-0.07,0.05
4480,34.90,-0.87,33.43,-0.01,0.05,33.45,-0.09,0.05
4490,33.79,-0.21,33.65,-0.01,0.05,33.68,-0.10,0.05
4500,33.04,0.31,33.88,-0.01,0.05,33.88,-0.09,0.05
4510,34.96,-0.31,34.10,-0.01,0.05,34.13,-0.09,0.05
4520,34.80,-0.16,34.33,-0.01,0.05,34.37,-0.10,0.05
4530,34.98,0.44,34.55,-0.01,0.05,34.61,-0.08,0.05
4540,33.92,1.23,34.78,-0.01,0.05,34.81,-0.04,0.05
4550,34.47,-0.22,35.00,-0.01,0.05,35.02,-0.05,0.05
4560,35.13,0.54,35.23,-0.01,0.05,35.24,-0.03,0.05
4570,35.92,-0.59,35.45,-0.01,0.05,35.48,-0.05,0.05
4580,36.30,-0.18,35.68,-0.01,0.05,35.73,-0.05,0.05
4590,36.81,0.42,35.90,-0.01,0.05,35.98,-0.04,0.05
4600,35.65,-0.31,36.13,-0.02,0.05,36.19,-0.05,0.05
4610,35.96,0.64,36.35,-0.02,0.05,36.40,-0.03,0.05
4620,37.39,-0.41,36.57,-0.02,0.05,36.65,-0.04,0.05
4630,37.82,-0.78,36.80,-0.01,0.05,36.91,-0.06,0.05
4640,36.54,-0.44,37.02,-0.02,0.05,37.11,-0.07,0.05
4650,37.02,-0.76,37.25,-0.01,0.05,37.33,-0.09,0.05
4660,37.89,0.03,37.47,-0.01,0.05,37.57,-0.09,0.05
4670,37.13,-0.53,37.70,-0.01,0.05,37.78,-0.11,0.05
4680,37.16,-0.00,37.92,-0.01,0.05,37.98,-0.10,0.05
4690,38.93,0.99,38.15,-0.01,0.05,38.23,-0.07,0.05
4700,37.79,0.11,38.38,-0.01,0.05,38.43,-0.06,0.05
4710,38.88,-0.20,38.60,-0.01,0.05,38.67,-0.07,0.05
4720,39.29,-0.66,38.83,-0.01,0.05,38.91,-0.09,0.05
4730,38.87,0.15,39.05,-0.02,0.05,39.13,-0.08,0.05
4740,39.23,0.57,39.28,-0.01,0.05,39.35,-0.06,0.05
4750,39.45,-0.28,39.50,-0.01,0.05,39.57,-0.07,0.05
4760,39.47,-0.36,39.73,-0.02,0.05,39.79,-0.08,0.05
4770,39.95,0.25,39.95,-0.02,0.05,40.01,-0.07,0.05
4780,39.94,1.11,40.18,-0.02,0.05,40.23,-0.04,0.05
4790,39.72,-0.44,40.40,-0.02,0.05,40.43,-0.05,0.05
4800,40.93,-0.81,40.63,-0.01,0.05,40.67,-0.07,0.05
4810,40.92,0.35,40.85,-0.01,0.05,40.90,-0.06,0.05
4820,40.22,-0.04,41.08,-0.01,0.05,41.10,-0.06,0.05
4830,42.09,-0.28,41.30,-0.01,0.05,41.34,-0.06,0.05
4840,41.02,0.02,41.52,-0.01,0.05,41.55,-0.06,0.05
4850,41.84,0.30,41.75,-0.01,0.05,41.78,-0.05,0.05
4860,41.03,-0.02,41.97,-0.01,0.05,41.98,-0.05,0.05
4870,41.39,0.12,42.20,-0.01,0.05,42.18,-0.04,0.05
4880,42.16,0.69,42.43,-0.01,0.05,42.40,-0.02,0.05
4890,41.33,-0.26,42.65,-0.01,0.05,42.58,-0.03,0.05
4900,43.05,-0.48,42.88,-0.01,0.05,42.82,-0.04,0.05
4910,42.11,0.26,43.10,-0.01,0.05,43.01,-0.03,0.05
4920,42.41,2.04,43.33,-0.01,0.05,43.21,0.03,0.05
4930,42.74,0.97,43.55,-0.01,0.05,43.42,0.06,0.05
4940,43.10,-0.27,43.78,-0.01,0.05,43.62,0.05,0.05
4950,44.21,0.10,44.00,-0.01,0.05,43.86,0.06,0.05
4960,43.93,0.68,44.23,-0.01,0.05,44.08,0.08,0.05
4970,44.86,1.02,44.45,-0.01,0.05,44.32,0.11,0.05
4980,45.75,-0.23,44.68,-0.01,0.05,44.58,0.10,0.05
4990,44.50,0.28,44.90,-0.01,0.05,44.80,0.10,0.05
5000,45.06,-0.63,45.01,-0.01,0.05,44.91,0.08,0.05
5010,45.36,-0.38,45.01,-0.01,0.05,44.93,0.07,0.05
5020,44.72,-0.02,45.01,-0.01,0.05,44.92,0.07,0.05
5030,44.90,0.48,45.01,-0.01,0.05,44.92,0.08,0.05
5040,44.50,0.11,45.01,-0.01,0.05,44.91,0.08,0.05
5050,44.95,-0.17,45.01,-0.01,0.05,44.91,0.08,0.05
5060,44.76,0.31,45.01,-0.01,0.05,44.91,0.08,0.05
5070,45.44,0.12,45.01,-0.01,0.05,44.92,0.09,0.05
5080,45.49,0.39,45.01,-0.01,0.05,44.94,0.10,0.05
5090,44.94,-0.06,45.01,-0.01,0.05,44.94,0.09,0.05
5100,45.26,-0.09,45.01,-0.01,0.05,44.95,0.09,0.05
5110,45.55,0.14,45.01,-0.01,0.05,44.97,0.09,0.05
5120,45.05,0.41,45.01,-0.01,0.05,44.97,0.10,0.05
5130,45.03,0.06,45.01,-0.01,0.05,44.97,0.10,0.05
5140,45.43,-0.76,45.01,-0.01,0.05,44.99,0.08,0.05
5150,45.15,-0.02,45.01,-0.01,0.05,44.99,0.07,0.05
5160,45.39,0.37,45.01,-0.01,0.05,45.01,0.08,0.05
5170,44.99,-0.04,45.01,-0.01,0.05,45.01,0.08,0.05
5180,44.92,-0.39,45.01,-0.01,0.05,45.01,0.07,0.05
5190,44.36,0.11,45.02,-0.01,0.05,44.99,0.07,0.05
5200,44.33,0.48,45.01,-0.01,0.05,44.97,0.08,0.05
5210,45.14,-0.36,45.01,-0.01,0.05,44.97,0.07,0.05
5220,44.75,-0.51,45.01,-0.01,0.05,44.97,0.05,0.05
5230,44.95,-0.00,45.01,-0.01,0.05,44.97,0.05,0.05
5240,45.39,-0.09,45.01,-0.01,0.05,44.98,0.05,0.05
5250,44.76,0.82,45.01,-0.01,0.05,44.97,0.07,0.05
5260,45.29,-0.28,45.01,-0.01,0.05,44.98,0.06,0.05
5270,44.13,0.01,45.01,-0.00,0.05,44.96,0.06,0.05
5280,45.12,0.02,45.01,-0.01,0.05,44.96,0.06,0.05
5290,44.70,-0.38,45.01,-0.00,0.05,44.96,0.05,0.05
5300,44.79,-0.15,45.01,-0.00,0.05,44.95,0.05,0.05
5310,45.61,-0.27,45.01,-0.00,0.05,44.97,0.03,0.05
5320,44.95,-0.09,45.01,-0.01,0.05,44.97,0.03,0.05
5330,44.90,0.26,45.01,-0.01,0.05,44.97,0.04,0.05
5340,44.79,0.43,45.01,-0.01,0.05,44.96,0.05,0.05
5350,44.47,0.36,45.02,-0.01,0.05,44.95,0.06,0.05
5360,44.96,-0.17,45.02,-0.01,0.05,44.95,0.05,0.05
5370,45.72,0.01,45.02,-0.01,0.05,44.98,0.05,0.05
5380,45.51,0.17,45.02,-0.01,0.05,44.99,0.05,0.05
5390,45.09,-0.36,45.02,-0.01,0.05,45.00,0.04,0.05
5400,45.36,0.22,45.02,-0.01,0.05,45.01,0.05,0.05
5410,44.99,0.14,45.02,-0.01,0.05,45.01,0.05,0.05
5420,45.48,0.52,45.02,-0.01,0.05,45.02,0.06,0.05
5430,44.70,-0.22,45.02,-0.01,0.05,45.02,0.05,0.05
5440,44.98,0.11,45.02,-0.01,0.05,45.01,0.06,0.05
5450,44.87,0.26,45.02,-0.01,0.05,45.01,0.07,0.05
5460,44.72,0.05,45.02,-0.01,0.05,45.00,0.06,0.05
5470,44.99,0.11,45.02,-0.01,0.06,45.00,0.07,0.06
5480,44.54,0.08,45.02,-0.01,0.06,44.99,0.07,0.06
5490,45.71,0.01,45.02,-0.01,0.06,45.01,0.07,0.06
5500,45.03,0.26,45.02,-0.01,0.06,45.01,0.07,0.06
5510,44.99,-0.30,45.02,-0.01,0.06,45.01,0.06,0.06
5520,44.75,-0.04,45.02,-0.01,0.06,45.00,0.06,0.06
5530,44.99,0.53,45.02,-0.01,0.06,45.00,0.07,0.06
5540,44.90,-0.26,45.02,-0.01,0.06,45.00,0.06,0.06
5550,45.11,0.05,45.02,-0.01,0.06,45.01,0.06,0.06
5560,45.25,-0.05,45.02,-0.01,0.06,45.01,0.06,0.06
5570,44.48,-0.02,45.02,-0.01,0.06,45.00,0.06,0.06
5580,45.18,0.47,45.02,-0.01,0.06,45.00,0.07,0.06
5590,45.34,-0.29,45.02,-0.01,0.06,45.02,0.06,0.06
5600,44.90,0.21,45.02,-0.01,0.06,45.01,0.07,0.06
5610,44.40,-0.03,45.02,-0.01,0.06,44.99,0.07,0.06
5620,45.22,0.11,45.02,-0.01,0.06,45.00,0.07,0.06
5630,44.76,0.07,45.02,-0.01,0.06,44.99,0.07,0.06
5640,45.00,-0.21,45.01,-0.01,0.06,44.99,0.06,0.06
5650,45.04,0.39,45.01,-0.01,0.06,44.99,0.07,0.06
5660,44.66,0.28,45.01,-0.01,0.06,44.98,0.08,0.06
5670,45.64,0.10,45.01,-0.01,0.06,45.00,0.08,0.06
5680,45.52,0.44,45.01,-0.01,0.06,45.02,0.09,0.06
5690,45.10,0.18,45.01,-0.01,0.06,45.03,0.10,0.06
5700,45.52,0.08,45.01,-0.01,0.06,45.04,0.10,0.06
5710,45.26,0.06,45.01,-0.01,0.06,45.05,0.09,0.06
5720,44.90,0.28,45.01,-0.01,0.06,45.05,0.10,0.06
5730,45.19,0.18,45.02,-0.01,0.06,45.05,0.10,0.06
5740,45.20,-0.47,45.02,-0.01,0.06,45.06,0.09,0.06
5750,45.34,-0.62,45.02,-0.01,0.06,45.07,0.06,0.06
5760,45.13,0.22,45.02,-0.01,0.06,45.07,0.07,0.06
5770,44.88,0.34,45.02,-0.01,0.06,45.07,0.08,0.06
5780,45.16,-0.02,45.02,-0.01,0.06,45.07,0.08,0.06
5790,44.29,0.88,45.02,-0.01,0.06,45.05,0.10,0.06
5800,45.10,-0.25,45.02,-0.01,0.06,45.05,0.09,0.06
5810,45.42,0.15,45.02,-0.01,0.06,45.06,0.09,0.06
5820,44.74,-0.65,45.02,-0.01,0.06,45.05,0.07,0.06
5830,45.96,0.24,45.02,-0.01,0.06,45.08,0.08,0.06
5840,45.21,0.11,45.02,-0.01,0.06,45.09,0.08,0.06
5850,45.00,0.04,45.02,-0.01,0.06,45.09,0.08,0.06
5860,45.17,-0.21,45.02,-0.01,0.06,45.09,0.07,0.06
5870,44.70,0.32,45.02,-0.01,0.06,45.08,0.08,0.06
5880,45.33,-0.10,45.02,-0.00,0.06,45.09,0.07,0.06
5890,45.15,0.47,45.02,-0.00,0.06,45.09,0.09,0.06
5900,45.42,0.66,45.02,-0.01,0.06,45.10,0.10,0.06
5910,44.76,-0.15,45.02,-0.01,0.06,45.09,0.10,0.06
5920,45.39,0.32,45.02,-0.01,0.06,45.10,0.10,0.06
5930,45.71,0.07,45.02,-0.01,0.06,45.12,0.10,0.06
5940,45.24,-0.04,45.02,-0.01,0.06,45.13,0.10,0.06
5950,45.45,0.06,45.02,-0.01,0.06,45.14,0.10,0.06
5960,45.47,0.23,45.02,-0.01,0.06,45.15,0.10,0.06
5970,45.09,0.00,45.02,-0.01,0.06,45.15,0.10,0.06
5980,45.35,0.00,45.02,-0.01,0.06,45.16,0.10,0.06
5990,44.73,-0.25,45.02,-0.01,0.06,45.15,0.09,0.06
6000,45.33,-0.31,45.02,-0.01,0.07,45.16,0.07,0.07
6010,45.30,-0.07,45.02,-0.01,0.07,45.16,0.07,0.07
6020,45.16,0.24,45.02,-0.01,0.07,45.16,0.07,0.07
6030,44.91,-0.32,45.02,-0.01,0.07,45.16,0.06,0.07
6040,45.20,-0.06,45.02,-0.01,0.07,45.16,0.06,0.07
6050,45.14,0.16,45.02,-0.01,0.07,45.16,0.06,0.07
6060,44.97,0.23,45.02,-0.01,0.07,45.16,0.07,0.07
6070,44.71,0.15,45.02,-0.01,0.07,45.15,0.07,0.07
6080,44.75,-0.32,45.02,-0.01,0.07,45.14,0.06,0.07
6090,45.26,0.47,45.02,-0.01,0.07,45.14,0.07,0.07
6100,44.49,0.03,45.03,-0.01,0.07,45.12,0.07,0.07
6110,45.67,-0.21,45.03,-0.01,0.07,45.14,0.06,0.07
6120,45.04,0.22,45.03,-0.01,0.07,45.14,0.07,0.07
6130,44.87,-0.19,45.03,-0.01,0.07,45.14,0.06,0.07
6140,44.37,-0.18,45.03,-0.01,0.07,45.11,0.05,0.07
6150,44.84,-0.57,45.03,-0.01,0.07,45.11,0.03,0.07
6160,45.45,-0.25,45.03,-0.01,0.07,45.12,0.03,0.07
6170,44.50,-0.10,45.03,-0.01,0.07,45.10,0.02,0.07
6180,45.93,-0.07,45.03,-0.01,0.07,45.13,0.02,0.07
6190,45.48,-0.88,45.03,-0.01,0.07,45.14,-0.01,0.07
6200,44.96,0.61,45.03,-0.01,0.07,45.13,0.01,0.07
6210,45.23,-0.10,45.03,-0.01,0.07,45.14,0.00,0.07
6220,45.11,-0.38,45.03,-0.01,0.07,45.14,-0.01,0.07
6230,45.10,-0.40,45.03,-0.01,0.07,45.14,-0.02,0.07
6240,44.85,-0.05,45.03,-0.01,0.06,45.13,-0.02,0.06
6250,45.30,-0.24,45.03,-0.01,0.06,45.14,-0.03,0.06
6260,44.97,0.15,45.03,-0.01,0.07,45.13,-0.02,0.07
6270,45.18,-0.10,45.03,-0.01,0.07,45.13,-0.03,0.07
6280,45.06,-0.03,45.03,-0.01,0.07,45.13,-0.03,0.07
6290,45.40,-0.04,45.03,-0.01,0.06,45.14,-0.03,0.06
6300,45.37,-0.05,45.03,-0.01,0.06,45.15,-0.03,0.06
6310,45.25,0.07,45.03,-0.01,0.06,45.16,-0.03,0.06
6320,45.04,-0.56,45.03,-0.01,0.06,45.15,-0.05,0.06
6330,45.25,-0.15,45.03,-0.01,0.06,45.16,-0.05,0.06
6340,45.23,0.03,45.03,-0.01,0.06,45.16,-0.05,0.06
6350,45.39,0.38,45.03,-0.01,0.06,45.17,-0.04,0.06
6360,44.50,-0.01,45.03,-0.01,0.06,45.15,-0.04,0.06
6370,45.34,0.25,45.03,-0.01,0.06,45.16,-0.03,0.06
6380,45.38,0.51,45.03,-0.01,0.06,45.17,-0.01,0.06
6390,45.34,0.19,45.03,-0.01,0.06,45.17,-0.01,0.06
6400,44.68,-0.34,45.03,-0.01,0.07,45.16,-0.02,0.07
6410,45.08,0.00,45.03,-0.01,0.06,45.16,-0.01,0.06
6420,44.96,-0.02,45.03,-0.01,0.06,45.15,-0.01,0.06
6430,45.86,-0.18,45.03,-0.01,0.06,45.18,-0.02,0.06
6440,45.00,0.31,45.03,-0.01,0.06,45.17,-0.01,0.06
6450,45.10,-0.41,45.03,-0.01,0.06,45.17,-0.02,0.06
6460,44.71,-0.31,45.03,-0.01,0.07,45.16,-0.03,0.07
6470,45.41,-0.35,45.03,-0.01,0.07,45.16,-0.04,0.07
6480,45.23,-0.15,45.03,-0.01,0.07,45.17,-0.04,0.07
6490,44.63,0.12,45.03,-0.01,0.07,45.15,-0.04,0.07
6500,44.91,-0.40,45.03,-0.01,0.07,45.15,-0.05,0.07
6510,45.17,0.43,45.03,-0.01,0.07,45.15,-0.04,0.07
6520,44.96,-0.20,45.03,-0.01,0.07,45.14,-0.04,0.07
6530,44.71,-0.54,45.03,-0.01,0.07,45.13,-0.06,0.07
6540,45.07,0.12,45.03,-0.01,0.07,45.13,-0.05,0.07
6550,44.45,0.17,45.03,-0.01,0.07,45.11,-0.05,0.07
6560,44.64,0.36,45.03,-0.01,0.07,45.10,-0.04,0.07
6570,45.24,-0.15,45.04,-0.01,0.07,45.10,-0.04,0.07
6580,44.27,-0.34,45.04,-0.01,0.07,45.08,-0.05,0.07
6590,45.00,-0.17,45.04,-0.00,0.07,45.08,-0.05,0.07
6600,45.15,0.14,45.04,-0.00,0.07,45.08,-0.05,0.07
6610,44.79,-0.18,45.04,-0.00,0.07,45.07,-0.05,0.07
6620,44.85,-0.13,45.04,-0.00,0.07,45.06,-0.05,0.07
6630,45.59,0.23,45.04,-0.00,0.07,45.08,-0.05,0.07
6640,45.41,0.20,45.04,-0.01,0.07,45.09,-0.04,0.07
6650,44.93,0.18,45.04,-0.01,0.07,45.09,-0.03,0.07
6660,44.71,0.48,45.04,-0.00,0.07,45.08,-0.02,0.07
6670,44.81,-0.09,45.04,-0.00,0.07,45.07,-0.02,0.07
6680,44.82,-0.09,45.04,-0.00,0.07,45.06,-0.02,0.07
6690,45.55,-0.21,45.04,-0.00,0.07,45.07,-0.03,0.07
6700,44.59,0.50,45.04,-0.00,0.07,45.06,-0.01,0.07
6710,44.75,-0.17,45.04,-0.00,0.07,45.05,-0.02,0.07
6720,44.95,-0.37,45.04,-0.00,0.07,45.05,-0.03,0.07
6730,44.92,0.15,45.04,-0.00,0.07,45.04,-0.02,0.07
6740,45.52,-0.01,45.04,-0.00,0.07,45.06,-0.02,0.07
6750,44.66,-0.26,45.04,-0.00,0.07,45.04,-0.03,0.07
6760,44.83,-0.37,45.04,0.00,0.07,45.04,-0.04,0.07
6770,44.76,-0.12,45.04,0.00,0.07,45.03,-0.04,0.07
6780,44.97,-0.14,45.04,0.00,0.07,45.03,-0.05,0.07
6790,45.22,-0.03,45.04,0.00,0.07,45.03,-0.05,0.07
6800,44.97,0.08,45.04,0.00,0.07,45.03,-0.04,0.07
6810,44.87,0.42,45.04,0.00,0.07,45.03,-0.03,0.07
6820,44.90,-0.14,45.04,0.00,0.07,45.02,-0.03,0.07
6830,44.84,-0.01,45.04,0.00,0.07,45.02,-0.03,0.07
6840,44.84,0.03,45.04,0.00,0.07,45.01,-0.03,0.07
6850,45.61,-0.18,45.04,0.01,0.07,45.03,-0.03,0.07
6860,45.66,0.16,45.04,0.01,0.07,45.05,-0.03,0.07
6870,45.29,-0.41,45.04,0.01,0.07,45.05,-0.04,0.07
6880,45.15,0.26,45.04,0.01,0.07,45.06,-0.03,0.07
6890,45.45,0.12,45.04,0.01,0.07,45.07,-0.03,0.07
6900,44.96,-0.09,45.04,0.01,0.07,45.07,-0.03,0.07
6910,45.24,0.14,45.04,0.01,0.07,45.07,-0.02,0.07
6920,44.95,0.05,45.04,0.01,0.07,45.07,-0.02,0.07
6930,44.97,0.12,45.04,0.01,0.07,45.06,-0.02,0.07
6940,44.98,0.24,45.04,0.00,0.07,45.06,-0.01,0.07
6950,44.54,-0.71,45.04,0.00,0.07,45.04,-0.03,0.07
6960,44.46,-0.06,45.04,0.01,0.07,45.03,-0.03,0.07
6970,45.32,-0.12,45.04,0.01,0.07,45.03,-0.04,0.07
6980,45.12,-0.01,45.04,0.01,0.07,45.04,-0.04,0.07
6990,44.44,0.08,45.04,0.01,0.07,45.02,-0.03,0.07
7000,45.11,-0.02,45.04,0.01,0.07,45.02,-0.03,0.07
7010,45.15,-0.49,45.04,0.01,0.07,45.02,-0.05,0.07
7020,44.83,0.05,45.04,0.01,0.07,45.02,-0.05,0.07
7030,45.22,-0.00,45.04,0.01,0.07,45.02,-0.04,0.07
7040,44.78,-0.16,45.04,0.01,0.07,45.01,-0.05,0.07
7050,44.24,-0.06,45.04,0.01,0.07,44.99,-0.05,0.07
7060,44.55,-0.14,45.04,0.01,0.07,44.98,-0.05,0.07
7070,44.83,0.01,45.04,0.01,0.08,44.97,-0.05,0.08
7080,45.28,-0.05,45.04,0.01,0.08,44.98,-0.05,0.08
7090,45.06,0.28,45.04,0.01,0.08,44.98,-0.04,0.08
7100,44.83,-0.12,45.04,0.01,0.08,44.98,-0.05,0.08
7110,45.16,-0.03,45.04,0.00,0.08,44.98,-0.05,0.08
7120,45.24,-0.32,45.04,0.00,0.08,44.99,-0.06,0.08
7130,44.27,0.22,45.04,0.00,0.08,44.97,-0.05,0.08
7140,45.61,-0.21,45.04,0.00,0.08,44.98,-0.05,0.08
7150,44.90,-0.40,45.04,0.00,0.08,44.98,-0.06,0.08
7160,44.42,-0.34,45.04,0.00,0.08,44.96,-0.07,0.08
7170,44.90,0.02,45.04,0.01,0.08,44.96,-0.07,0.08
7180,44.82,0.04,45.04,0.01,0.08,44.95,-0.07,0.08
7190,44.71,-0.17,45.04,0.01,0.08,44.94,-0.07,0.08
7200,44.84,-0.14,45.04,0.01,0.08,44.94,-0.07,0.08
7210,45.43,0.40,45.04,0.01,0.08,44.95,-0.06,0.08
7220,44.89,-0.23,45.04,0.01,0.08,44.95,-0.06,0.08
7230,45.06,-0.14,45.04,0.01,0.08,44.95,-0.07,0.08
7240,44.85,0.53,45.04,0.01,0.08,44.95,-0.05,0.08
7250,45.03,-0.09,45.04,0.01,0.08,44.95,-0.05,0.08
7260,44.94,0.21,45.04,0.01,0.08,44.95,-0.05,0.08
7270,45.56,0.50,45.04,0.01,0.08,44.97,-0.03,0.08
7280,44.95,-0.56,45.04,0.01,0.08,44.97,-0.05,0.08
7290,45.61,0.07,45.04,0.01,0.08,44.98,-0.04,0.08
7300,44.33,0.46,45.04,0.01,0.08,44.96,-0.03,0.08
7310,44.98,-0.00,45.04,0.01,0.07,44.97,-0.03,0.07
7320,45.37,-0.54,45.04,0.01,0.07,44.98,-0.04,0.07
7330,44.56,-0.39,45.04,0.01,0.08,44.96,-0.05,0.08
7340,45.23,0.38,45.04,0.01,0.07,44.97,-0.04,0.07
7350,44.97,-0.32,45.04,0.01,0.08,44.97,-0.05,0.08
7360,44.99,0.25,45.04,0.01,0.08,44.97,-0.04,0.08
7370,45.25,0.62,45.04,0.01,0.08,44.98,-0.02,0.08
7380,44.54,0.02,45.04,0.01,0.08,44.96,-0.02,0.08
